title_display,primary_category,postings,median_salary,avg_applications,avg_views,opportunity_score,competition_level
Senior Deltav System Programmer - Lsmg,Engineering,22,8500.0,0.13636363636363635,5.2727272727272725,37.0,Low
Senior Design Engineer,Building and Construction,37,5900.0,0.4864864864864865,11.837837837837839,31.9,Low
Senior Design Engineer #65782,Engineering,32,6500.0,0.21875,3.59375,34.4,Low
Senior Designer,Architecture / Interior Design,41,4500.0,0.8292682926829268,21.390243902439025,28.6,Low
Senior Designer,Design,32,6000.0,7.28125,64.28125,21.3,High
Senior Designer (Subsurface Tools) Oil & Gas Mnc,Engineering,41,8500.0,0.12195121951219512,5.780487804878049,41.2,Low
Senior Developer,Information Technology,28,8500.0,0.75,22.928571428571427,34.0,Low
Senior Devops Engineer,Information Technology,102,10000.0,1.2058823529411764,17.274509803921568,45.0,Medium
Senior Devsecops Engineer,Information Technology,22,7500.0,0.2727272727272727,9.727272727272727,32.5,Low
Senior Digital Designer (E&E Mnc) - Overseas Opportunity,Engineering,22,7000.0,0.36363636363636365,23.136363636363637,30.1,Low
Senior Digital Marketing Executive,Marketing / Public Relations,29,3850.0,3.1724137931034484,38.51724137931034,20.4,Medium
Senior Dot Net Software Developer/ Senior Software Engineer / .Net ( Good Bonus),Engineering,23,7500.0,0.8695652173913043,22.217391304347824,31.0,Low
Senior Electrical Engineer,Building and Construction,99,6000.0,1.9191919191919191,37.26262626262626,35.3,Medium
Senior Electrical Engineer,Engineering,60,6900.0,2.433333333333333,34.15,32.6,Medium
Senior Embedded Software Engineer,Engineering,20,7875.0,1.45,18.2,30.2,Medium
"Senior Energy Engineer (Scem) - West, Global Mnc",Engineering,21,7250.0,0.23809523809523808,1.7142857142857142,30.8,Low
Senior Engineer,Building and Construction,124,6250.0,1.4112903225806452,27.870967741935484,38.7,Medium
Senior Engineer,Engineering,118,6250.0,1.6271186440677967,33.92372881355932,38.0,Medium
Senior Engineer,Information Technology,22,9000.0,1.0454545454545454,28.0,33.8,Medium
Senior Engineer (Civil & Structural),Engineering,29,6400.0,0.5862068965517241,17.724137931034484,31.6,Low
Senior Engineer / Assistant Manager (Precision Engineering) Mnc,Precision Engineering,34,5750.0,0.0,0.38235294117647056,32.3,Low
Senior Enrolled Nurse,Healthcare / Pharmaceutical,71,3320.0,0.5211267605633803,9.633802816901408,36.8,Low
Senior Enterprise Sales Executive,Building and Construction,20,7000.0,0.2,3.9,30.2,Low
Senior Executive Chef,F&B,61,5500.0,0.29508196721311475,7.360655737704918,34.9,Low
Senior Executive Pastry Chef,F&B,29,6250.0,0.13793103448275862,4.448275862068965,33.3,Low
"Senior Executive, Finance",Accounting / Auditing / Taxation,29,4400.0,7.724137931034483,96.79310344827586,17.3,High
"Senior Executive, Risk, Legal & Compliance (Manufacturing)",Manufacturing,36,6000.0,0.6944444444444444,9.333333333333334,30.3,Low
"Senior Facility Executive (Pre-School, Up To $4,800)",Education and Training,21,4400.0,0.5238095238095238,8.80952380952381,24.4,Low
Senior Finance Executive,Accounting / Auditing / Taxation,140,4150.0,4.385714285714286,53.74285714285714,30.0,Medium
Senior Finance Manager,Accounting / Auditing / Taxation,83,8250.0,19.63855421686747,147.6024096385542,26.9,High
Senior Finance Manager (Sea / Finance Business Partnering),Accounting / Auditing / Taxation,42,10000.0,0.8333333333333334,7.833333333333333,38.4,Low
Senior Financial Analyst,Accounting / Auditing / Taxation,49,6500.0,4.081632653061225,45.16326530612245,27.6,Medium
Senior Firmware Engineer,Engineering,27,7250.0,1.037037037037037,19.555555555555557,30.5,Medium
"Senior Forex Trader Manager (Urgent/Investment/Sme/S$18,000 Higher)",Banking and Finance,56,14000.0,0.6964285714285714,7.357142857142857,52.3,Low
Senior Full Stack Developer,Information Technology,57,8500.0,0.8947368421052632,18.017543859649123,38.7,Low
Senior Fund Accountant,Accounting / Auditing / Taxation,30,5750.0,2.066666666666667,32.5,25.7,Medium
Senior Geotechnical Engineer,Building and Construction,40,6250.0,0.4,15.2,33.4,Low
Senior Google Ads (Ppc) Account Manager,Advertising / Media,53,3900.0,0.05660377358490566,1.2264150943396226,32.8,Low
Senior Graphic Designer,Design,35,4150.0,7.257142857142857,77.42857142857143,18.9,High
Senior Hair Stylist,Personal Care / Beauty,37,4750.0,0.10810810810810811,16.864864864864863,32.0,Low
Senior Hairstylist,Consulting,22,4100.0,0.045454545454545456,7.045454545454546,28.8,Low
Senior Hairstylist,Customer Service,37,4400.0,0.08108108108108109,6.891891891891892,30.7,Low
Senior Hairstylist,Personal Care / Beauty,86,5000.0,0.03488372093023256,9.813953488372093,40.6,Low
Senior Hr Executive,Admin / Secretarial,22,3625.0,3.8636363636363638,33.13636363636363,17.3,Medium
Senior Hr Executive,Human Resources,174,4075.0,8.655172413793103,65.12068965517241,28.4,High
Senior Hr Executive #66191,Human Resources,21,4250.0,0.8571428571428571,11.952380952380953,25.2,Low
Senior Hr Executive (Talent Acquisition & Training),Accounting / Auditing / Taxation,436,4400.0,0.4610091743119266,5.525229357798165,44.8,Low
Senior Hr Manager,Human Resources,41,5750.0,6.7073170731707314,41.609756097560975,22.7,High
Senior Hr Manager (Entertainment Industry),Human Resources,20,8250.0,0.35,3.8,31.9,Low
Senior Hr Recruitment Consultant,Consulting,362,4500.0,0.08287292817679558,0.994475138121547,54.5,Low
Senior Hr Recruitment Consultant (Basic + High Commission),Consulting,113,4500.0,0.3274336283185841,12.371681415929203,45.5,Low
"Senior Hse Executive (West, Gas/Welding/Safety)",Environment / Health,68,5000.0,0.29411764705882354,2.4705882352941178,34.1,Low
Senior Human Resource And Admin Executive,Accounting / Auditing / Taxation,414,3650.0,0.6473429951690821,6.550724637681159,42.5,Low
Senior Human Resource Executive,Human Resources,43,4050.0,13.930232558139535,106.6046511627907,16.5,High
Senior Infant Educarer,Education and Training,22,3900.0,0.0,0.7727272727272727,29.0,Low
Senior Infrastructure Engineer,Information Technology,34,7100.0,0.4117647058823529,20.323529411764707,34.9,Low
Senior Interior Designer,Architecture / Interior Design,192,5000.0,1.1510416666666667,22.666666666666668,40.2,Medium
Senior Interior Designer,Building and Construction,28,6250.0,0.0,2.642857142857143,33.2,Low
"Senior Investment Fund Manager (Urgent/Investment/Sme/S$18,000 Higher)",Banking and Finance,94,14000.0,1.2446808510638299,9.840425531914894,54.0,Medium
Senior Ios Developer,Information Technology,30,9000.0,0.43333333333333335,10.566666666666666,37.5,Low
Senior It Executive,Information Technology,24,4175.0,3.5416666666666665,49.375,19.9,Medium
Senior Java Developer,Information Technology,175,8750.0,0.9257142857142857,19.611428571428572,47.8,Low
Senior Key Account Executive (Logistics Industry),Logistics / Supply Chain,24,4500.0,0.041666666666666664,0.7916666666666666,27.5,Low
Senior Kitchen Chef ($4000-$7000),F&B,134,5500.0,0.26119402985074625,12.649253731343284,39.7,Low
Senior Laboratory Manager / Healthcare Mnc,Healthcare / Pharmaceutical,82,6500.0,0.7682926829268293,17.097560975609756,36.5,Low
Senior Language School Teacher (Chinese Language) / Various Location In Singapore,Education and Training,24,5500.0,0.4166666666666667,12.125,33.1,Low
Senior Legal Counsel,Legal,37,12500.0,4.27027027027027,51.13513513513514,36.8,Medium
Senior M&E Coordinator,Building and Construction,59,5500.0,0.6949152542372882,9.694915254237289,36.5,Low
Senior M&E Engineer,Building and Construction,73,5250.0,2.3013698630136985,25.904109589041095,31.4,Medium
Senior Manager / Food Outlet Manager,F&B,21,9500.0,0.42857142857142855,3.4761904761904763,36.3,Low
"Senior Manager, Sales & Operations (Smart Meter/Iot)",Sales / Retail,29,11500.0,1.6896551724137931,13.551724137931034,36.7,Medium
Senior Marketing Executive,Advertising / Media,35,4000.0,3.5142857142857142,37.68571428571428,21.8,Medium
Senior Marketing Executive,Marketing / Public Relations,110,4000.0,4.872727272727273,41.654545454545456,28.5,Medium
Senior Marketing Executive ( Luxury Retail / Mnc ),Marketing / Public Relations,61,4650.0,0.6721311475409836,7.278688524590164,31.4,Low
Senior Marketing Executive (Digital) / Beauty And Health Mnc / Central,Marketing / Public Relations,25,4000.0,0.0,0.76,27.0,Low
Senior Marketing Executive (Fmcg) / East,Marketing / Public Relations,60,4500.0,0.06666666666666667,1.0666666666666667,33.4,Low
Senior Marketing Manager,Marketing / Public Relations,58,8000.0,16.79310344827586,99.20689655172414,24.8,High
"Senior Marketing Specialist (B2B) - It Mnc, East",Information Technology,26,4400.0,0.11538461538461539,1.0,27.4,Low
Senior Material Handler,Logistics / Supply Chain,57,2400.0,0.10526315789473684,3.5964912280701755,29.0,Low
Senior Materials Engineer (Molding) / Global Mnc / West,Engineering,24,7150.0,0.08333333333333333,0.9583333333333334,32.2,Low
Senior Mechanical Design Engineer (Molding) / Manufacturing Mnc / West,Engineering,24,7150.0,0.125,1.125,32.0,Low
Senior Mechanical Engineer,Building and Construction,73,6000.0,1.6986301369863013,24.34246575342466,33.3,Medium
Senior Mechanical Engineer,Engineering,73,6100.0,2.1232876712328768,31.863013698630137,32.7,Medium
Senior Mechanical Engineer (Design) / Marine & Offshore Mnc / West,Design,23,6500.0,0.0,0.043478260869565216,31.1,Low
Senior Mechanical Engineer / Energy Mnc / West,Engineering,98,6500.0,0.14285714285714285,1.010204081632653,40.0,Low
Senior Mechanical Engineer / Global Mnc / West,Engineering,43,7000.0,0.8604651162790697,8.837209302325581,32.9,Low
Senior Media Executive,Marketing / Public Relations,34,3250.0,0.7058823529411765,10.647058823529411,24.8,Low
Senior Medical Technologist - Many Locations Available! #Hdt,Healthcare / Pharmaceutical,21,5000.0,1.4761904761904763,17.047619047619047,25.9,Medium
Senior Network Analyst,Information Technology,33,4100.0,0.06060606060606061,3.0,30.5,Low
Senior Network Analyst (Network),Information Technology,131,4850.0,0.1297709923664122,3.7786259541984735,41.3,Low
Senior Network Engineer,Engineering,46,6425.0,1.5,36.93478260869565,31.5,Medium
Senior Network Engineer,Information Technology,137,7500.0,1.0583941605839415,29.751824817518248,42.7,Medium
"Senior Network Engineer (Ict, Ccna, East)",Engineering,34,4500.0,0.47058823529411764,15.0,30.1,Low
Senior Network Engineers,Banking and Finance,38,4650.0,0.02631578947368421,2.6315789473684212,33.0,Low
Senior Network Operations Engineer,Information Technology,21,8500.0,0.7142857142857143,12.285714285714286,34.1,Low
Senior Network Specialist,Information Technology,27,6850.0,0.2222222222222222,20.88888888888889,33.0,Low
Senior Occupational Therapist,Healthcare / Pharmaceutical,32,6000.0,0.1875,10.34375,33.7,Low
Senior Occupational Therapist,Medical / Therapy Services,20,5850.0,0.05,13.3,30.7,Low
Senior Operation Executive / East / Logistics Industry,Logistics / Supply Chain,24,3500.0,1.0833333333333333,13.458333333333334,21.9,Medium
Senior Operation Manager,F&B,56,5300.0,7.142857142857143,37.785714285714285,24.1,High
"Senior Operation Manager (Manufacturing/ Oil&Gas/ Precision, West)",Engineering,36,7500.0,2.138888888888889,17.72222222222222,29.8,Medium
Senior Operations Executive,Customer Service,50,3750.0,0.92,17.4,29.7,Low
Senior Operations Executive/ Assistant Manager (Claim) Iso Tank,Logistics / Supply Chain,32,4500.0,0.125,2.5,28.9,Low
Senior Pastry Chef,F&B,30,3900.0,0.4666666666666667,11.333333333333334,27.9,Low
Senior Payroll Executive,Human Resources,421,4250.0,0.5486935866983373,6.38479809976247,44.0,Low
Senior Performance Marketing Specialist,Advertising / Media,53,3900.0,0.20754716981132076,3.3207547169811322,32.1,Low
Senior Physiotherapist,Healthcare / Pharmaceutical,53,5500.0,0.3018867924528302,16.50943396226415,34.3,Low
Senior Planner (Demand & Supply) #65262,Logistics / Supply Chain,21,4400.0,0.38095238095238093,4.238095238095238,27.0,Low
Senior Planning Engineer,Building and Construction,27,6250.0,1.037037037037037,17.925925925925927,30.3,Medium
Senior Plc Engineer (Oil & Gas Plant),Engineering,27,6000.0,0.1111111111111111,0.8888888888888888,30.7,Low
"Senior Portfolio Manager (Urgent/Investment/Sme/S$18,000 Higher)",Banking and Finance,99,14000.0,1.3232323232323233,9.575757575757576,54.2,Medium
Senior Preschool Educator,Education and Training,34,4400.0,0.20588235294117646,6.176470588235294,31.3,Low
Senior Preschool Teacher,Education and Training,44,3900.0,1.0681818181818181,10.931818181818182,35.1,Medium
Senior Principal Engineer,Engineering,20,9000.0,3.0,48.95,28.9,Medium
Senior Process Engineer,Engineering,77,6500.0,5.025974025974026,69.83116883116882,30.2,High
"Senior Process Engineer (Electronics/ Semiconductor/ Manufacturing, East)",Engineering,33,3750.0,0.7575757575757576,14.878787878787879,27.5,Low
Senior Process Engineer (Process Design) / Oil & Gas Mnc / West,Engineering,25,6000.0,0.04,0.72,30.5,Low
Senior Process Engineer / Global Mnc / West /,Engineering,25,5250.0,0.24,2.12,28.2,Low
Senior Process Engineer / Water Treatment Mnc,Building and Construction,66,9500.0,0.3484848484848485,5.2272727272727275,42.1,Low
Senior Procurement Engineer (Oil & Gas Mnc) Sap,Engineering,37,6000.0,0.10810810810810811,0.6216216216216216,32.8,Low
Senior Product Designer,Design,25,8750.0,14.08,105.8,22.9,High
Senior Product Manager,Information Technology,57,11000.0,9.982456140350877,62.43859649122807,34.7,High
Senior Product Specialist (Laboratory Instruments),Healthcare / Pharmaceutical,68,5000.0,1.3235294117647058,19.691176470588236,31.0,Medium
Senior Production Controller (Excel Macro / Sap) Global Mnc,Logistics / Supply Chain,22,6250.0,0.9090909090909091,25.90909090909091,26.9,Low
Senior Production Engineer/ F&B Manufacturing Mnc / West,Engineering,29,6000.0,0.06896551724137931,1.0344827586206897,31.4,Low
Senior Project Engineer,Building and Construction,240,5000.0,1.7208333333333334,25.275,40.1,Medium
Senior Project Engineer,Engineering,133,5000.0,3.81203007518797,49.233082706766915,32.8,Medium
Senior Project Engineer (Civil & Structural - Tunnel),Building and Construction,20,6250.0,0.1,3.8,30.6,Low
Senior Project Engineer (Civil & Structural),Building and Construction,21,6500.0,0.09523809523809523,3.8095238095238093,31.4,Low
Senior Project Engineer / Oil & Gas Mnc / West / 1 Year Contract,Engineering,24,6000.0,0.125,1.375,29.9,Low
Senior Project Manager,Building and Construction,112,7875.0,6.919642857142857,50.13392857142857,34.1,High
Senior Project Manager,Consulting,22,11250.0,19.227272727272727,96.5,25.8,High
Senior Project Manager,Engineering,25,11000.0,6.8,65.28,29.6,High
Senior Project Manager,Information Technology,121,9250.0,7.991735537190083,45.15702479338843,37.1,High
Senior Purchaser / 1 Year Contract / Oil & Gas Mnc / Central,Logistics / Supply Chain,164,5250.0,0.21341463414634146,1.524390243902439,40.8,Low
Senior Purchaser / 2 Years Contract / Oil & Gas Mnc / Project / Completion Bonus,Logistics / Supply Chain,21,5250.0,2.6666666666666665,24.571428571428573,21.3,Medium
"Senior Qa Executive (West, Logistics)",Engineering,24,3750.0,0.16666666666666666,2.25,25.5,Low
Senior Qc Inspector (Oil & Gas Mnc),Engineering,26,5000.0,3.0384615384615383,47.26923076923077,21.7,Medium
Senior Qc Specialist (Oil & Gas Mnc),Engineering,25,5000.0,1.36,24.96,24.3,Medium
Senior Quality Engineer,Engineering,22,5250.0,9.727272727272727,78.13636363636364,16.5,High
Senior Quantity Surveyor,Architecture / Interior Design,42,4600.0,0.9523809523809523,25.0,28.9,Low
Senior Quantity Surveyor,Building and Construction,547,5000.0,1.7605118829981719,38.70201096892139,45.6,Medium
Senior Quantity Surveyor,Engineering,28,5375.0,3.0714285714285716,54.214285714285715,23.3,Medium
Senior R&D Electronics Engineer (Semiconductor),Engineering,24,5000.0,0.2916666666666667,2.75,27.3,Low
Senior R&D Engineer / Chemicals Mnc / West,Engineering,33,5550.0,0.06060606060606061,1.0,31.4,Low
Senior R&D Mechanical Engineer (Tool Design) Global Mnc,Engineering,66,8500.0,0.5757575757575758,18.136363636363637,42.5,Low
Senior Radiographer,Healthcare / Pharmaceutical,39,6345.0,0.10256410256410256,17.743589743589745,37.0,Low
Senior Recruitment Consultant,Consulting,49,5750.0,0.9591836734693877,9.979591836734693,33.0,Low
Senior Recruitment Consultant,Human Resources,90,6000.0,1.7222222222222223,16.7,36.2,Medium
Senior Recruitment Consultant [Various Industry Specialization],Admin / Secretarial,31,4500.0,0.1935483870967742,2.032258064516129,32.9,Low
Senior Relationship Manager,Banking and Finance,28,14750.0,3.7857142857142856,33.07142857142857,40.1,Medium
Senior Relationship Manager (Private Client Segment),Banking and Finance,23,10000.0,0.43478260869565216,6.173913043478261,37.1,Low
Senior Relationship Manager (Private Clients Segment),Banking and Finance,33,10000.0,1.2121212121212122,10.212121212121213,37.1,Medium
Senior Resident Engineer,Building and Construction,39,7150.0,0.9743589743589743,13.435897435897436,33.4,Low
Senior Restaurant Executive,Customer Service,21,3750.0,0.047619047619047616,13.904761904761905,27.3,Low
